"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"1","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","1","27","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"2","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","1","27","ExcessivePublicCount","This class has a bunch of public methods and attributes","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessivepubliccount","Design","pmd"
"3","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","6","50","AvoidHardcodingId","Hardcoding Ids is bound to break when changing environments.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_errorprone.html#avoidhardcodingid","Error Prone","pmd"
"4","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","8","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"5","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","11","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"6","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","13","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"7","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","15","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"8","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","17","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"9","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","19","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"10","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","23","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"11","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","26","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"12","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","26","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"13","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","27","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"14","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","27","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"15","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","28","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"16","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","28","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"17","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","29","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"18","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","29","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"19","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","30","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"20","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","30","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"21","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","31","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"22","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","31","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"23","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","45","22","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"24","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","49","18","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"25","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","49","18","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"26","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","60","11","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"27","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","63","18","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"28","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","63","18","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"29","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","68","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"30","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","70","29","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"31","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","75","16","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"32","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","75","16","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"33","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","80","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"34","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","101","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"35","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","107","31","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"36","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","138","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"37","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","138","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"38","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","142","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"39","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","148","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"40","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","160","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"41","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","160","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"42","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","162","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"43","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","162","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"44","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","166","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"45","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","176","31","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"46","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","191","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"47","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","191","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"48","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","195","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"49","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","202","31","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"50","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","216","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"51","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","216","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"52","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","220","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"53","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","227","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"54","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","241","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"55","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","241","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"56","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","245","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"57","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","252","37","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"58","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","263","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"59","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","263","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"60","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","264","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"61","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","264","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"62","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","266","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"63","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","266","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"64","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","270","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"65","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","275","30","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"66","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","284","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"67","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","284","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"68","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","288","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"69","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","288","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"70","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","292","24","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"71","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","292","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"72","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","297","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"73","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","309","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"74","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","309","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"75","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","311","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"76","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","311","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"77","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","315","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"78","1","1","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","315","24","MethodNamingConventions","The static method name 'getRepoPublicKey_Test' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"79","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","320","30","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"80","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","329","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"81","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","329","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"82","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","333","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"83","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","333","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"84","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","337","24","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"85","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","337","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"86","1","1","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","337","24","MethodNamingConventions","The static method name 'uploadSecrets_test' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"87","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","342","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"88","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","354","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"89","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","354","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"90","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","356","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"91","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","356","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"92","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","360","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"93","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","365","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"94","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","372","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"95","1","1","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","372","18","ClassNamingConventions","The class name 'cls_tree' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"96","3","3","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","381","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"97","1","1","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","383","23","VariableNamingConventions","Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'key_id' is not final.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"98","1","1","/home/runner/work/nkn_final/nkn_final/force-app/main/default/classes/GitRESTCallouts.cls","383","23","FieldNamingConventions","The instance field name 'key_id' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
